,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
18414,29479.0,-0.998231248,-0.045825458,1.5881296619999998,-1.2003090509999998,0.03424039,-0.634684299,0.321172743,-0.352276899,1.159413746,-0.7524174,0.205337209,0.708820945,0.778355832,-0.314412365,2.376887474,-1.0384352909999999,-0.021488836,-0.129053855,0.9827363640000001,-0.20201091899999998,0.020348089,0.618398773,0.21990525600000002,0.10693999800000001,-0.518268091,-0.8585661809999999,-0.201720426,-0.036771166,21.92,0
268548,163267.0,1.634637941,-0.638922165,-1.834296815,0.54973741,0.295661799,0.025560106000000003,0.048415082000000005,-0.011967301000000001,0.46186016399999996,-0.349419019,0.654304377,0.63825042,0.208230683,-0.9655915979999999,-0.237845445,0.9007384620000001,0.028735012999999997,0.898104268,0.162423851,0.302234111,0.019252104,-0.29713911,-0.029013781000000002,0.01844799,-0.20566265600000003,0.18370875600000003,-0.070772396,0.00043133300000000005,209.85,0
96250,65686.0,0.733021101,-1.273817295,0.5234297370000001,0.153553145,-1.033371323,0.48549893,-0.462902022,0.21122930899999998,1.03916854,-0.387814628,0.09467208,0.769396588,-0.359653375,-0.26293246600000003,-0.86336614,0.370908566,-0.373370459,0.231240969,0.9878549440000001,0.451419784,-0.086791514,-0.622079104,-0.25450622,-0.421794758,0.10760624199999999,0.950817591,-0.089647617,0.039238447,263.82,0
55716,47086.0,-0.394347803,1.000493844,1.247433414,-0.34584988299999997,0.41646674899999997,-0.093611679,0.602339839,0.117045674,-0.642601589,-0.149778314,0.609968951,0.522293323,0.38442758299999996,0.23056388600000002,0.17567927100000003,0.622014165,-0.961195692,0.376229178,0.6132316839999999,0.15080385300000002,-0.22803905300000002,-0.610241974,-0.142968067,-0.508055541,-0.104421769,0.10409207300000001,0.262752478,0.10294759,1.78,0
27041,34362.0,-0.31227940600000004,0.739551959,1.436963629,0.486654569,0.206539147,-0.573268302,0.41332998200000004,-0.027711057999999997,-0.48599122,-0.20851334300000002,-0.92116792,-0.672470115,-0.563418776,0.39033435200000005,1.491886887,-0.002332289,-0.172326079,0.045743461,1.206903925,0.091144411,-0.177249397,-0.5972547420000001,-0.017099545,-0.138073,-0.5067425729999999,0.20994519,0.098265991,0.13604164,1.98,0
276071,166883.0,2.0919001880000003,-0.7574593620000001,-1.192257634,-0.755458093,-0.620323626,-0.322077027,-1.082510657,0.11719996199999999,-0.14092665199999999,0.249310803,1.3383175459999999,-0.32975934,-0.363591189,-1.824839105,-0.22967851399999997,1.842346923,1.1942117140000001,0.037466658,0.423099369,0.037437543999999996,0.28825272,0.83193931,0.142006991,0.592614974,-0.196143145,-0.136676262,0.020182365,-0.015469705,19.95,1
246640,153259.0,-0.978218499,1.716014849,-1.6687601440000002,-1.211070645,0.7149461359999999,-1.174589275,0.870260334,0.577606582,-0.860557665,-0.463323151,0.57595515,1.0078508,0.027342796000000003,1.419746257,-0.927812594,-0.239937978,-0.347984645,0.164860287,0.110057549,-0.10856354900000001,0.352757582,0.9620017590000001,-0.113354405,0.819697173,-0.21896854899999998,0.040268088,0.246915205,0.19398497,7.7,0
113474,73078.0,1.27773573,1.284635963,-1.796547104,1.5319528340000002,1.082406358,-1.5439180769999998,0.773816277,-0.359341344,-0.422954925,-1.552713454,0.386963365,-0.610080807,0.015327531,-3.4208382630000003,1.100500826,1.178215349,2.522636517,1.4882001480000002,-0.651295143,-0.01078305,-0.240842261,-0.593022468,-0.273177961,-0.43766678700000006,0.92534054,-0.263804683,0.03923951,0.09251401599999999,3.66,0
239191,149999.0,-1.309703646,0.755610124,-0.6009067920000001,0.025812685,0.662144902,-0.846830506,2.266673268,-0.035767169,-1.461591845,-1.112048543,-0.6837528740000001,0.447163886,0.6614227429999999,0.87821902,-0.595610494,-0.23953475,-0.452650414,-0.459739605,-1.288324767,0.298156578,0.433008226,0.605888067,0.24541511100000002,1.077013739,0.649236121,-0.654536499,-0.118261892,0.055125257000000004,250.0,0
75925,56310.0,-1.335301208,0.440887965,1.932334807,0.891971968,-1.042895944,1.291724281,0.326275086,0.80926571,-0.618073852,-0.834226239,0.795982768,0.9327826840000001,0.44723823,0.177854583,0.366335507,0.041124178,-0.060057479000000004,0.570364224,0.524751635,0.42447651,0.280082196,0.43807079200000004,0.24874979600000002,-0.312525896,0.281685012,-0.239745586,-0.057830806,0.030148842000000002,221.63,0
209126,137425.0,0.11098010800000001,0.71651004,-1.67857624,-1.548185972,3.13981193,3.203060362,0.348326355,0.921382225,-0.159663649,-0.800745796,0.13723279,-0.155783515,-0.428903541,-0.75186827,0.155719736,0.21479796899999998,0.35243385200000005,-0.375788013,-0.398846336,0.047085262,-0.334777973,-0.906895243,0.11089999699999999,0.5930063760000001,-0.423732241,0.164201194,0.24541448800000001,0.071277211,0.99,0
113786,73203.0,1.171228946,-0.35136082799999996,0.19095376100000003,0.372257888,-0.091416241,0.7078326,-0.455416306,0.18791618699999998,0.793856808,-0.22291214399999998,-1.70824446,-0.257697664,-0.056440864,-0.15154199,0.8859255420000001,0.281808263,-0.444429688,-0.066569901,0.005854814,0.004325895,0.04999409,0.21301537899999998,-0.280195538,-1.2540096459999999,0.537157581,0.7187750140000001,-0.008867996999999999,0.007860446,61.0,0
118052,74931.0,-0.8164654240000001,1.218362872,0.884779965,0.085677653,-0.039396435,-0.587540768,0.298195616,0.474596855,-0.61970813,-0.797894834,-0.07877343,0.35685530299999996,0.516920552,-0.147468786,1.07348746,0.198546118,0.436286739,-0.5842185089999999,-0.46152847,0.054911888,-0.172555703,-0.56732617,0.09846396800000001,0.030695572,-0.192703333,0.101376185,0.135942865,0.018447586000000002,17.99,0
7366,9919.0,-3.8166798739999996,3.869382055,-0.551762213,2.7235258260000004,-1.133907982,0.864880469,-1.9083974069999998,-1.32413785,-0.306179789,1.132731181,1.857243846,-1.517258321,1.218822088,3.2801747519999997,-0.196010546,0.130228591,1.811711567,0.054371628,0.6153451879999999,-0.667767774,2.663819993,-2.229706557,0.682072129,-0.180754358,0.31673871600000003,-0.038430186,-0.043138838,-0.02781662,20.69,0
270696,164213.0,1.881177829,0.228758183,-2.719267952,1.072550587,1.8813963219999998,1.103874158,0.320782859,0.277717088,-0.017439276,-0.309272312,1.0361753759999999,0.421551202,-0.8258857409999999,-0.652897119,-0.198053287,-0.619429094,1.305616085,-0.436256937,-0.883498841,-0.278566491,0.047813827,0.34516449899999996,-0.01944161,-1.081771756,0.317489626,-0.41055674200000003,0.033877001000000004,-0.047401689000000004,25.67,0
165940,117758.0,1.9509555669999998,0.001991512,-2.238023955,0.625398873,0.6372334470000001,-0.9160434190000001,0.48667067,-0.30355111,0.389590146,-0.394491779,-0.80503405,-0.251944626,-0.469400225,-0.749660855,0.115753325,0.20598695,0.616792526,-0.04481416,0.006811350999999999,-0.039784595,-0.179861169,-0.572389291,0.099574303,0.381540924,0.028770918,0.200208346,-0.081725777,-0.02384827,78.4,0
238867,149858.0,1.8214108359999999,-0.8425576909999999,-0.22009619800000002,0.53090986,-0.851105036,0.266053472,-0.860131657,0.312495437,1.810914724,-0.13918423,-0.10837519300000001,0.499479935,-1.6502521980000002,0.01995843,-0.982784023,0.066370487,-0.38765958,0.37098897799999997,0.616675145,-0.225943938,-0.178397936,-0.386777108,0.24374063,-0.526098947,-0.40066994100000003,-0.534650456,0.03519916,-0.040031891,60.15,0
61977,50073.0,1.237891172,0.338745235,0.201965967,0.494319936,-0.101308471,-0.5468010529999999,0.015617468999999998,-0.068635519,-0.292765779,-0.130194484,1.438160511,1.12482605,0.780725972,-0.22656157,0.353574805,0.743330657,-0.408654254,0.23179071899999998,0.21108754899999999,-0.022752495,-0.251099859,-0.729983935,0.069774318,-0.021018931,0.249679508,0.09541532800000001,-0.023422545,0.018479263,1.29,0
57330,47863.0,1.437902363,-0.7858089840000001,0.37814842600000004,-0.9386471679999999,-0.8890378879999999,0.066805614,-1.0633378059999998,0.047801769,-0.232228598,0.615844674,-1.651231633,-1.348066873,0.08741499900000001,-0.434249757,1.271099082,1.9117489319999998,-0.42518941,-0.335267246,0.747917742,0.142467578,0.29487630600000003,0.750843033,-0.285292084,-0.972987699,0.591423205,0.036763056,0.02917158,0.013874039,29.99,0
194037,130414.0,0.080096059,0.785701711,-0.577714257,-0.718822236,1.046766702,-0.280447956,0.726316028,0.183197549,-0.025887933999999998,-0.624867021,0.444714637,-0.430163361,-1.714722424,-0.496221804,-0.677589585,0.654883868,0.137623782,0.520484004,0.13559351,-0.049655529000000004,-0.320537975,-0.9073575140000001,0.087237138,0.069823157,-0.47107264,0.127814985,0.206594728,0.067581185,8.99,0
274734,166180.0,1.8584199959999999,-0.559354151,-1.057389434,0.684622147,-0.134008873,-0.164832205,-0.018892109,-0.08474728,1.458026731,-0.370533829,-1.468033016,0.7942763540000001,-0.186540567,-0.264641711,-1.4800087180000001,-0.951621284,0.217867123,-0.871321262,0.710489664,-0.083846832,-0.31443978899999997,-0.6970786640000001,0.190316638,0.662487634,0.012899184,-0.538893784,-0.0034757840000000004,-0.03029756,86.2,0
12261,21419.0,-17.46771001,10.11481572,-24.20214223,11.80546921,-10.19804581,-2.579938008,-17.656788,2.256902476,-6.242149309,-12.8306572,9.442665265,-13.5474859,0.960728558,-13.02871703,-0.426674499,-7.652661665,-11.48532779,-4.721369576,0.550519004,1.001518502,-2.328024416,0.940830319,1.296817061,-1.055103904,0.111792028,0.679694612,2.093540571,-1.425491454,1.0,1
65323,51528.0,-1.40304302,-0.06768412,0.85707743,-1.7033656380000002,-1.5385985869999999,-0.519998133,0.9529401059999999,0.48981025200000006,0.790412068,-1.775841807,0.8956718579999999,0.859056156,-1.090231852,0.5778769260000001,-0.293330669,-0.179813075,-0.30169473,0.790208225,0.16641567,0.41322867700000004,0.322818715,0.529815395,0.493400049,0.498913564,0.091839991,-0.8585075640000001,0.19710567,0.152010456,276.43,0
160537,113441.0,2.049174758,-0.073552492,-1.070875173,0.411765286,-0.12390190699999999,-1.1308018290000001,0.16587718,-0.303765678,0.555611965,0.06687607,-0.708484404,0.402940346,-0.04428333,0.302432502,0.099160842,-0.15858371400000001,-0.22563572199999998,-0.945263898,0.074249227,-0.232985314,-0.283278073,-0.685188833,0.346289019,-0.015978635,-0.317788238,0.20118197399999999,-0.06865362900000001,-0.060344665,3.96,0
150677,93879.0,-13.08651942,7.352148339,-18.25657611,10.64850545,-11.73147645,-3.6591674060000003,-14.87365796,8.810472675,-5.418204072000001,-13.20257715,6.357227363,-15.53161118,0.659694875,-11.4123296,-2.447576074,-9.833743021,-18.17461743,-7.269904593,0.623796612,-1.3762984090000001,2.761157059,-0.26616181,-0.412860725,0.519952216,-0.74390896,-0.167808225,-2.498300252,-0.711066152,30.31,1
248735,154072.0,-0.783184002,0.376405276,0.94421679,-1.405098661,0.152458459,-0.9647205759999999,1.435908385,-0.407722972,0.017444997,-0.5642958889999999,-1.189625193,-2.074809147,-3.082527174,0.635834631,0.8673272879999999,0.061327498,-0.307733844,0.012049151000000001,-0.01925053,-0.139598165,0.113778967,0.31241006,-0.452445386,-0.050197276,0.599189029,1.5162281359999998,-0.395958198,-0.21595703800000002,89.86,0
63426,50708.0,0.673158135,-2.4186687069999997,0.713294324,-0.9072767970000001,-2.5547853209999998,-0.7601046370000001,-0.851296756,-0.201266568,-1.5438220880000002,1.217913715,-0.222462037,-0.8348766,0.468898818,-0.426154419,0.990900584,-0.040510999,0.461934922,0.284592207,-0.6905429809999999,0.493778482,0.10682370699999999,-0.235652425,-0.222387408,0.6976503059999999,-0.03284469,-0.29853364,-0.015182491999999999,0.10757026,420.0,0
264136,161284.0,0.583029731,-0.323795005,-2.667620114,0.04825397,-2.173414226,0.32252048699999997,3.5432991410000003,-1.059123703,-1.467145098,0.41502301700000005,-0.451229011,-0.310388674,0.344250134,0.7717292290000001,1.236529056,-3.7990702560000003,1.159436729,1.307249947,1.880422389,-0.213088818,0.09837425,1.163232716,0.413366998,1.155801714,-0.379027275,-0.088607116,0.291574475,-0.080058662,637.65,0
124156,77197.0,0.954131264,-0.920655876,-0.441301822,-0.065242685,-0.620444724,-0.8528753179999999,0.384681774,-0.407160202,-1.31364831,0.633392727,-0.8194522609999999,0.024226576,0.820003576,0.296934705,0.610132917,-1.350590586,-0.176220409,0.633244306,-0.5474708979999999,0.034534595,-0.601528018,-1.8361897930000002,-0.077417421,-0.142634484,0.20316093699999999,0.173580834,-0.085339262,0.051662414000000004,254.75,0
136584,81775.0,-0.681839955,1.113957941,1.411368059,-0.13015464,-0.00889457,-0.453728735,0.57634166,0.12550291,-0.09137800900000001,-0.027226052999999997,-0.292177964,-0.37231928200000003,-0.7666212790000001,0.254199002,1.201051482,-0.075892766,-0.08150933099999999,-0.7200857959999999,-0.367226944,0.13988012,-0.241122411,-0.565373667,0.035448207,0.02391184,-0.23915878399999999,0.10884789800000001,0.38521252899999997,0.173948534,4.86,0
137713,82292.0,1.0348164709999998,-0.09357860300000001,0.011860488999999998,1.20935246,0.068191957,0.18627486399999998,0.188110517,-0.007739139,0.008489732,0.030237603,0.284303755,1.117362149,0.440098351,0.112419473,-1.026483138,-0.0030964609999999996,-0.589765936,0.196908621,0.557122466,0.10797133800000001,-0.067380877,-0.222152035,-0.298483609,-0.470927726,0.7961104929999999,-0.32007605,0.00324337,0.018775253999999998,106.0,0
257287,158091.0,1.99373726,-0.12855123599999999,-1.212107799,0.27786732399999997,-0.072599845,-0.9778833379999999,0.082319777,-0.206173711,0.416070334,0.176719787,1.069989563,0.865144123,-0.341132434,0.7301418159999999,0.151610673,-0.050163913,-0.666130644,0.397455026,-0.070133175,-0.24305339899999998,0.324767309,1.0401913440000001,-2.12e-05,0.048003679,0.18314923100000002,-0.121383875,-0.020593678,-0.066392477,11.1,0
15566,26961.0,-23.23792024,13.48738579,-25.18877297,6.261732551000001,-17.34518817,-4.534989152,-17.10049248,15.37463003,-3.8455667719999997,-8.511766697,5.138547322,-7.220019864,0.615793286,-7.3272216,-0.038632069,-6.331515093999999,-12.68885763,-4.847381607,1.020535879,1.6307874830000002,1.769708129,-1.691973305,-1.045672923,0.1433865,1.6115770719999998,-0.221575645,1.4812326059999998,0.438124805,99.99,1
176740,122888.0,1.9440871869999998,-0.145281987,-1.61486863,0.49648624,0.18179753,-0.662086621,-0.010813568,-0.149701626,0.7164019070000001,-0.43439284799999994,-0.603159786,-0.083332781,-0.200416688,-1.001375958,0.464222254,0.41319169,0.5486043829999999,0.11519937,-0.284900741,-0.058613217999999995,-0.03226297,-0.069900541,0.142991195,0.539752608,-0.149934222,0.45271990000000006,-0.057975265,-0.019701447,57.91,0
145475,86982.0,2.026529412,-0.334763939,-0.80452542,0.14073107099999999,-0.296665899,-0.419747132,-0.378212795,-0.019865136999999998,0.704094584,0.22353158399999998,0.46933377,0.7548190440000001,-0.21421898600000003,0.263810709,-0.324243299,0.474790425,-0.783748149,0.26425808,0.359044191,-0.20682139800000002,0.001293843,0.135726576,0.180130437,-0.37436406200000005,-0.273195282,0.544689079,-0.060427262,-0.071333732,1.0,0
36041,38373.0,-0.594599435,1.1641398109999999,1.2003038209999999,1.166786318,-0.51322604,-0.511465542,0.072268017,0.554817469,-0.832967032,-0.092773825,0.85001809,-0.413480491,-2.14630587,1.257287875,0.7076495759999999,0.017532274,0.0043792679999999995,0.9600387420000001,0.8662379859999999,-0.212630612,0.270456965,0.581908071,-0.121330694,0.501464569,-0.30140179699999997,-0.239180692,0.030445171,0.079773336,2.95,0
157831,110501.0,2.026763432,0.005666338000000001,-3.0856493489999997,-0.38412182,2.779668485,3.042051781,-0.455892294,0.641317696,1.71969426,-0.8722077309999999,1.3892820890000002,-2.465673651,1.440679448,0.807919471,0.595545833,0.137554861,1.124190684,0.703258698,-0.778571397,-0.149448184,0.042964783,0.405314844,0.020503195,0.56744774,0.262631682,-0.120127427,-0.010767519,-0.040156126,13.56,0
217656,140977.0,2.107914605,0.099943379,-2.1926866730000003,0.08767219300000001,0.9996319770000001,-0.525104838,0.599385252,-0.324848229,-0.23719265,0.296132972,0.724862951,1.331963595,0.872759755,0.549363233,-1.032800005,-0.422422872,-0.503589593,-0.337754262,0.49460022,-0.135855355,0.136178865,0.590378084,-0.059425547,0.402180385,0.43754793200000003,0.6854541409999999,-0.112272666,-0.090647677,0.76,0
42549,41147.0,-5.314173206,4.145943611,-8.532522458999999,8.344391674,-5.718008208,-3.043536081,-10.98918467,3.404128656,-6.167233642,-11.435624,7.674533834,-14.29609143,0.526938924,-15.44502581,0.9916512009999999,-12.391346,-22.54165173,-7.986720653,2.9925544630000003,1.150017319,2.331465808,0.862996306,-0.614453238,0.523647877,-0.712593272,0.324637965,2.245091466,0.497320849,88.23,1
231929,146983.0,-1.212789292,0.8894397470000001,-1.241131255,-2.193663611,-1.083470224,0.025508912,-0.313614964,1.177761753,-1.730413622,-0.26355823300000003,-0.38112121,-0.993805858,-1.268932787,1.1939540020000001,-0.546856372,1.8235168769999999,0.09856831099999999,-0.09124575,0.761852395,-0.43352329700000003,0.589257202,1.088946285,-0.273392142,0.108045073,0.536540507,0.064481148,-0.609490415,-0.255204806,123.45,0
267081,162602.0,1.566873224,-1.564865876,0.691109552,1.22579628,-1.954761183,0.480520076,-1.43669984,0.399067858,2.7853983330000003,-0.328996768,-2.066957662,-0.08552170699999999,-1.722786034,-0.946811016,-1.3255133129999999,-0.074117378,0.177269139,0.198264319,0.096874171,-0.014028543999999999,0.159839926,0.596253568,0.04398086599999999,0.08634750199999999,-0.44534153299999996,0.43017300700000005,0.023682257999999998,-0.0073340540000000004,169.1,0
112218,72564.0,-0.86623954,0.56409396,1.454263255,0.37207004,0.0627784,0.048167764,1.341612544,0.031714518,-0.306089248,-0.941232992,-0.82960185,0.07124133,-0.47145440299999997,-0.01392035,-0.7153024040000001,-0.531180464,0.01541511,-0.7999858040000001,-0.939883927,0.06798636400000001,0.062936466,0.091675647,0.06346549,0.06029982,0.29930742899999996,-0.476930611,0.063859127,0.114764382,141.02,0
89333,62529.0,-2.716608077,-2.33018726,1.3185635759999998,0.47151878399999997,3.745032819,-0.40152894200000006,-0.616842405,0.35477549700000005,-0.117480222,-0.353737515,-0.633726613,0.12317249400000001,-0.5236812279999999,0.038911034,-1.064955685,0.029837002,-0.86685435,0.328138037,0.06649779,0.846210557,0.10959787,-0.410198499,0.12173229699999999,-1.750359475,0.991663043,-0.33892835200000004,-0.24934668100000001,-0.133524068,101.89,0
6870,8757.0,-1.863755553,3.442643977,-4.468259731,2.8053362589999997,-2.1184124769999997,-2.3322848869999997,-4.261237197,1.701681844,-1.439395875,-6.999906633999999,6.316209677000001,-8.670818005,0.316023992,-7.417712065,-0.436537471,-3.65280196,-6.293145319,-1.243248291,0.36481048200000005,0.36092400399999996,0.667926572,-0.5162423620000001,-0.012217812,0.070613703,0.058504467000000004,0.30488284,0.41801246700000005,0.208858278,1.0,1
275992,166831.0,-2.0271354219999997,-1.131890357,-1.135194254,1.086962637,-0.010547346,0.423796702,3.7908801710000004,-1.155595098,-0.06343357,1.334414062,1.032015582,-0.722023082,-1.5332396519999998,0.334119448,0.29747886,-0.429391896,-0.82464421,0.48966779899999996,0.873344272,0.033804015,-0.31510456,0.5755197,0.49084200899999997,0.756502366,-0.142685359,-0.602776609,0.508712459,-0.09164552599999999,634.3,1
153293,98450.0,-0.8113170270000001,1.596971972,-2.243228707,-1.5532257040000002,3.520727715,2.8098266489999997,0.653540779,0.987757042,0.17790428100000003,-1.362145656,1.067214178,-2.867179365,1.1851171790000001,1.357861479,-0.336071385,-0.008514586,1.36089052,0.189703722,-0.632457752,-0.061580347,-0.055553585,-0.065079739,-0.284438492,0.596014726,0.297285664,0.587128171,0.010421543,0.123371303,5.49,0
51051,44769.0,-0.289445499,0.519449403,1.726145419,0.125649525,0.582347716,0.44107604,0.6187856860000001,-0.102345634,-0.26129437699999997,0.377222585,1.732474875,-0.052356898,-1.329849365,0.297875948,1.158431385,-0.577228244,-0.002241148,-0.569739036,0.267153574,0.030675551000000002,-0.115851207,-0.082051896,0.06702093,-0.327604652,-1.056145407,0.058102432999999995,-0.316644644,-0.281759682,1.98,0
39262,39767.0,-1.357306067,-1.108586265,1.800678878,1.425620221,0.658857434,0.656524298,-0.46663766700000003,0.621631643,0.125612284,-0.37986371399999996,0.990910156,0.84786421,-0.7442939040000001,-0.010649231,-0.48242156399999997,-1.097097505,0.6504535339999999,-0.302298105,0.332768679,0.49033545100000003,0.306935373,0.602604203,0.373217035,-0.297343177,0.075454726,-0.175890524,0.028576413,0.039425928,141.94,0
129556,79133.0,1.244306817,0.526815802,0.02752179,1.183897505,-0.087243061,-1.368118105,0.596919899,-0.403843202,-0.37078397,0.029215414,0.007936428,0.566487664,0.39589386,0.49393035700000004,0.608773369,-0.3328848,-0.219853687,-0.53166705,-0.38071609100000003,-0.12597924800000002,0.032788267999999995,0.161289553,-0.11498366900000001,0.745390404,0.822648103,-0.31873639800000003,-0.005503809,0.016149524,6.79,0
53681,46098.0,1.110404371,0.181626011,0.230299345,1.1702237690000001,-0.29296679,-0.930685852,0.34609121,-0.281077575,-0.10464145300000001,-0.032691691,-0.302612812,0.469130017,0.531744491,0.30109133,0.871001767,0.033295052,-0.453515585,-0.20188671100000002,-0.39672149700000003,0.030978743,0.075647415,0.132901334,-0.16640256,0.415813483,0.6796815359999999,-0.337602101,0.004022914,0.033592639,73.86,0
234749,148092.0,1.903911898,-0.31107397,-1.3290991109999999,0.286677726,0.151067406,-0.442992616,0.16005139,-0.133273396,0.262488607,0.182343855,0.926607455,1.243556809,0.187659534,0.392011217,-0.902838666,-0.05230304,-0.461816264,-0.39265910600000004,0.47256746200000005,-0.043664546,-0.159912602,-0.49408516799999996,0.252446905,0.787804136,-0.22476216100000002,0.212726035,-0.092354855,-0.054405601,66.61,0
249156,154274.0,-0.145700105,1.4888437669999999,-0.885075724,0.8447660490000001,1.709657112,-0.06459513900000001,1.35144151,-0.016433253000000002,-0.9240398759999999,-0.448119128,0.589382616,-0.033216325,-0.598148019,-0.806951125,-0.758635961,-0.36159776299999996,0.928507427,1.007451915,1.003853085,0.153968668,0.048875444000000004,0.392457399,-0.328547535,0.10016821699999999,0.070492467,-0.397029425,0.44466535100000004,0.26833451,16.24,0
273863,165736.0,-1.454883445,2.348355546,-1.960510004,-1.032855652,0.148908041,-1.950742982,0.715881345,0.719127333,-0.724600784,-0.5656977129999999,-1.074949878,1.0811347820000001,1.205136771,1.270097764,-0.414674872,-0.410571023,0.017900656,-0.46730348899999996,-0.221998742,-0.07428969099999999,0.32783396600000003,0.9612347459999999,-0.079070688,0.125450164,-0.091281228,0.097865671,0.238263285,0.206070505,0.76,0
9179,13126.0,-2.880042352,5.22544231,-11.06333028,6.689950658,-5.759923989,-2.244030791,-11.19997522,4.014721809,-3.4293042639999998,-11.56194977,10.44684681,-15.47905248,0.734441608,-13.88377855,0.821439545,-11.91148302,-18.1030037,-6.837834539,3.126929352,1.191443966,2.002882877,0.351102065,0.79525514,-0.7783793809999999,-1.6468151130000002,0.48753882299999995,1.427713096,0.583172486,1.0,1
67614,52622.0,-0.963366423,0.543271425,1.500478797,-1.432002605,0.435276205,-0.4100394,0.762106342,-0.207062413,-0.124286135,-0.202667123,1.499247732,0.49255386700000003,-0.376081324,0.035342675,0.02103986,0.26917331699999997,-0.710613235,-0.392466231,-0.646052056,-0.22752267199999998,0.035511556,0.1819527,0.04107874,0.069364282,-0.475018703,0.701035306,-0.506379979,-0.143749629,0.77,0
42590,41164.0,-5.932777955,4.571743204,-9.427246927999999,6.577056438,-6.115218125,-3.6617978960000004,-10.89407855,3.7092100080000003,-5.859523873,-12.98161915,8.265294601,-14.15416536,0.479842782,-16.33759594,1.64604528,-12.37539744,-21.09061272,-7.7245457360000005,3.856374743,1.191078305,2.014271566,-0.16741661800000002,0.04996753,0.384429719,-0.077883567,0.565492906,1.792011917,0.371007021,5.3,1
190336,128792.0,2.000179087,-0.34385875899999996,-0.45335317299999994,0.360948594,-0.37079269299999995,-0.057831006,-0.587547168,-0.01588627,1.310399442,-0.203769742,-1.008473274,0.940097747,1.231896562,-0.436044584,0.41685097200000004,0.11045401099999999,-0.656883125,0.16895997,-0.151665025,-0.11648862900000001,0.186881689,0.810777579,0.11688556900000001,0.62940214,-0.014942918999999999,-0.240210127,0.043434861,-0.029003837999999997,9.99,0
200553,133478.0,2.163131453,-0.864913895,-1.596762627,-1.0120573959999999,-0.308696714,-0.794175063,-0.35689949299999996,-0.313511623,-0.487764741,0.848224676,-0.925159927,-0.769878321,0.281734272,-0.020775017,0.434060657,1.041787982,-0.00330304,-1.113197725,0.513088681,0.102461711,0.44942730399999997,1.178134389,-0.056796597000000004,0.536563523,0.23197124,0.053344922,-0.049931169000000004,-0.052367055,60.85,0
172680,121198.0,2.1327570380000003,-0.844176293,-1.226202875,-0.950277921,-0.688606747,-1.053874927,-0.48503754200000004,-0.224304384,-0.6805637240000001,1.0452895770000001,1.103878254,-0.168537579,-0.424348791,0.316796982,-0.238737958,1.057755208,-0.001460821,-0.8135939240000001,0.583989899,-0.032638831,0.5139286789999999,1.417212541,-0.016240398,0.066642613,0.10920434300000001,0.055891610999999994,-0.042642134000000005,-0.072673944,29.9,0
283306,171510.0,-2.146508999,2.674787546,-2.268074288,-0.831088357,-0.291278904,-0.9513506359999999,-0.171557602,1.1810511609999998,0.876891677,0.933727027,-2.384082952,-0.5146479420000001,-0.877088746,1.13610285,0.635283466,0.152119889,-0.32633264300000003,0.669114112,0.240705675,0.38370230299999997,0.23925965600000001,0.885254223,-0.011425515,-1.025319112,-0.31313849899999996,-0.119244807,0.753130216,0.483629545,1.79,0
268375,163181.0,-5.238807736,0.623013014,-5.7845065920000005,1.678889307,-0.36443187200000005,-0.47729469799999996,-4.276131503999999,-0.695172912,-2.9716443860000004,-5.529131231,1.779504503,-4.836159014,-1.208991875,-2.901189811,0.281878306,-5.53954432,-7.290960212999999,-4.897766036,-0.30860899199999997,-0.203269802,-0.326139919,1.5092386869999999,-0.215966267,-0.245726907,0.893041277,0.8657580890000001,0.8546570170000001,-0.964482422,39.98,1
140607,83819.0,-1.128097747,0.38368274,1.166830524,-1.063089544,0.335557812,-0.654503691,0.83163158,0.085094581,-0.143559557,-0.534170202,1.161581047,-0.011210781999999999,-1.904697281,0.593921116,-0.631147689,0.693771692,-0.879355771,-0.36198505200000003,-1.81900213,-0.600564907,-0.016117945,-0.131452657,0.35345156299999997,0.155994541,-0.699337078,-0.258203876,-0.10176895300000001,0.115347911,38.09,0
228383,145487.0,-1.859608821,0.600723022,0.098425296,0.338037097,0.43502159700000004,1.709206667,-0.356432284,0.160287156,-1.892454171,-0.556508689,1.4390707440000001,0.416628944,0.632335161,-1.7957697869999998,0.849670975,-1.60105994,2.4742500119999997,1.71143581,-1.2289018,-0.503272133,0.424558454,-0.547512865,-0.315598082,-1.632038198,0.36808771700000004,-0.24023271899999998,0.5304061,-0.09247966,137.0,0
83297,59777.0,-8.257110817000001,-4.81446074,-5.36530689,1.204229864,-3.347420097,-1.331601475,-1.9678927990000001,1.295437817,-1.674415243,-3.426052253,0.14456269,-4.28352931,-0.240895042,-3.657490404,0.923104768,0.844221069,-3.948311852,-1.807515992,0.105878827,-1.2339872570000001,0.43639020700000003,-0.077552723,-3.091624356,-0.390200886,-0.28868894100000003,-0.34000421700000005,0.039819105,-1.00790031,319.2,1
